text,label
오늘 난 방금 굉장히 믿기지 않아 내가 방금 본 게 맞아!,1
오늘 난 밤늦게 진짜 미치겠다 어휴!,2
왠지 지금 엄청 공포스러워 미치겠네?! ,0
정말 꽤 눈물 난다 견디기 어렵다!,3
정말 아까 진짜 깜짝이야 진짜야 ㅎㅎ ,1
정말 이번 주 침울하다 견디기 어렵다 ㅎㅎ ,3
방금 점심 먹고 엄청 날아갈 것 같아 좋은 일만 가득! ,5
정말 방금 굉장히 흥이 난다 좋은 일만 가득 ㅠㅠ ,5
방금 방금 굉장히 괜히 겁난다 미치겠네 ㅎㅎ ,0
방금 출근하면서 진짜 속 터져 진짜로 ㅎㅎ ,2
오늘 난 밤늦게 진짜 꼴 보기 싫다 극혐 ㅎㅎ ,6
솔직히 요즘 완전 구리다 진짜... ,6
지금 난 이번 주 완전 뿌듯하다 오늘 최고 ㅠㅠ ,5
하필 지금 퇴근길에 말도 안 되게 참을 수 없어 그만해... ,2
지금 난 출근하면서 진짜 겁나 죽겠어 ㅠㅠ,0
왠지 점심 먹고 완전 완전 좋다 행운이다... ,5
정말 요즘 꽤 대박 내가 방금 본 게 맞아 ㅎㅎ,1
방금 아까 완전 무서워!! ,0
하필 지금 밤늦게 꽤 짜릿해 행운이다?! ,5
정말 점심 먹고 너무 비참해 어떡하니. ,3
진짜 밤늦게 엄청 우울해 견디기 어렵다! ,3
방금 오늘 엄청나게 섬뜩해 죽겠어?! ,0
진짜 이번 주 엄청나게 어이없네 실화야 ㅠㅠ ,1
방금 지금 너무 진절머리나! ,6
진짜 방금 굉장히 덜덜 떨려 죽겠어. ,0
솔직히 요즘 너무 머리가 맑아 나쁘지 않다 ㅎㅎ ,4
왠지 출근하면서 살짝 역겹다 다시는 보기 싫어. ,6
정말 지금 살짝 머리가 맑아 그냥 이렇게 있고 싶어... ,4
방금 아까 진짜 비참해 견디기 어렵다! ,3
갑자기 요즘 엄청나게 진짜 화난다 진짜로?!,2
왠지 너무 마음이 아프다 정말?! ,3
왠지 오늘 엄청나게 슬퍼 정말...,3
솔직히 방금 완전 버티기 힘들다 혼자 있고 싶어 ㅠㅠ ,3
나 오늘 엄청 토할 것 같아 극혐? ,6
갑자기 오늘 엄청나게 와 진짜 놀람 진짜야?! ,1
나 방금 엄청나게 소름 돋는 역겨움 극혐. ,6
정말 점심 먹고 약간 불안해 어떡하지?! ,0
방금 요즘 진짜 가슴이 먹먹해?,3
왠지 지금 진짜 두렵다 정말 싫다! ,0
진짜 요즘 엄청 마음이 편안해 그냥 이렇게 있고 싶어?!,4
지금 난 지금 약간 날아갈 것 같아 행운이다. ,5
하필 지금 방금 너무 허탈하다!! ,3
나 방금 마음이 잔잔해. ,4
오늘 난 방금 말도 안 되게 한기가 돈다 미치겠네?! ,0
방금 밤늦게 꽤 충격적이야 ㅠㅠ ,1
왠지 오늘 꽤 평온하다 그냥 이렇게 있고 싶어... ,4
진짜 지금 말도 안 되게 속 터져 어휴?! ,2
정말 이번 주 굉장히 마음이 잔잔해 좋다 ㅠㅠ,4
방금 지금 살짝 인생 최고야 좋은 일만 가득?! ,5
갑자기 지금 약간 마음이 잔잔해 괜찮다 ㅎㅎ ,4
나 퇴근길에 살짝 낙담했어 어떡하니? ,3
나 꽤 울컥한다 혼자 있고 싶어...,3
왠지 방금 약간 화 나 진짜로!! ,2
왠지 밤늦게 이럴 수가 무슨 일이야. ,1
방금 점심 먹고 완전 진절머리나 진짜?! ,6
왠지 점심 먹고 진짜 역해 제발 치워줘!! ,6
나 요즘 굉장히 어메이징하다 내가 방금 본 게 맞아? ,1
솔직히 밤늦게 엄청나게 미치겠다 왜 저래? ,2
하필 지금 요즘 살짝 릴랙스됐다 그냥 이렇게 있고 싶어 ㅠㅠ ,4
왠지 점심 먹고 완전 버티기 힘들다 어떡하니? ,3
방금 이번 주 혐오스러워 극혐. ,6
하필 지금 이번 주 역겹다 다시는 보기 싫어?! ,6
정말 지금 역겹다 극혐?! ,6
나 요즘 굉장히 빡친다 그만해 ㅎㅎ ,2
오늘 난 출근하면서 진짜 허전해 견디기 어렵다 ㅎㅎ ,3
방금 점심 먹고 약간 이럴 수가 무슨 일이야?! ,1
방금 오늘 엄청 덜덜 떨려 어떡하지 ㅎㅎ,0
정말 요즘 굉장히 믿기지 않아? ,1
정말 이번 주 완전 뇌가 쉬는 느낌 그냥 이렇게 있고 싶어...,4
갑자기 요즘 말도 안 되게 소름 돋아... ,0
솔직히 퇴근길에 약간 소름 돋아 도망가고 싶다... ,0
갑자기 요즘 꽤 대박 진짜야 ㅠㅠ,1
지금 난 오늘 너무 확 돌아버리겠네 말이 안 돼 ㅎㅎ ,2
하필 지금 퇴근길에 진짜 진짜 화난다 어휴 ㅠㅠ ,2
정말 엄청 성질 난다.,2
진짜 밤늦게 약간 숨이 고른다 그냥 이렇게 있고 싶어? ,4
나 이번 주 너무 비위 상해 극혐!! ,6
진짜 요즘 진짜 짜증나. ,2
갑자기 방금 말도 안 되게 공포스러워 숨고 싶어?! ,0
진짜 아까 말도 안 되게 날아갈 것 같아 좋은 일만 가득...,5
오늘 난 요즘 엄청나게 이게 말이 돼 진짜야 ㅎㅎ,1
나 오늘 엄청나게 괜히 겁난다 숨고 싶어?! ,0
지금 난 굉장히 마음이 잔잔해 좋다? ,4
방금 퇴근길에 확 돌아버리겠네 그만해... ,2
오늘 난 오늘 말도 안 되게 포기하고 싶어 견디기 어렵다!! ,3
오늘 난 지금 엄청 덜덜 떨려 정말 싫다! ,0
진짜 요즘 약간 빡친다 어휴!! ,2
왠지 굉장히 날아갈 것 같아 오늘 최고!! ,5
진짜 이번 주 살짝 붕괴 직전 ㅎㅎ ,2
정말 방금 완전 붕괴 직전 진짜로? ,2
오늘 난 점심 먹고 너무 뿌듯하다 완벽한 하루 ㅠㅠ,5
하필 지금 점심 먹고 엄청 두렵다 숨고 싶어?,0
정말 밤늦게 말도 안 되게 짜증나?! ,2
하필 지금 요즘 굉장히 진짜 역해 다시는 보기 싫어? ,6
오늘 난 밤늦게 굉장히 울컥한다 견디기 어렵다!! ,3
갑자기 지금 말도 안 되게 진절머리나 극혐 ㅎㅎ ,6
갑자기 이번 주 진짜 버티기 힘들다 어떡하니? ,3
정말 아까 약간 진짜 화난다 어휴? ,2
진짜 출근하면서 진짜 마음이 들뜬다 오늘 최고. ,5
지금 난 오늘 살짝 징그러워 진짜?! ,6
진짜 점심 먹고 너무 완전 좋다 완벽한 하루... ,5
지금 난 말도 안 되게 놀랐어 내가 방금 본 게 맞아?,1
정말 방금 약간 웃음이 난다 오늘 최고! ,5
지금 난 아까 공포스러워 정말 싫다?! ,0
왠지 퇴근길에 엄청나게 이게 말이 돼 내가 방금 본 게 맞아!! ,1
솔직히 약간 빡친다 말이 안 돼... ,2
하필 지금 퇴근길에 굉장히 어메이징하다 내가 방금 본 게 맞아. ,1
나 점심 먹고 꽤 비참해 말문이 막혀. ,3
지금 난 지금 포기하고 싶어 혼자 있고 싶어?! ,3
왠지 이번 주 굉장히 잔잔해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
정말 오늘 말도 안 되게 허전해 정말! ,3
나 밤늦게 너무 미치겠다 말이 안 돼. ,2
갑자기 요즘 살짝 심장이 벌렁거려 숨고 싶어? ,0
방금 이번 주 엄청 마음이 잔잔해! ,4
하필 지금 진짜 충격적이야 진짜야?! ,1
솔직히 방금 와 진짜 놀람 내가 방금 본 게 맞아.,1
솔직히 이번 주 완전 어이없다. ,2
진짜 밤늦게 진짜 허전해 견디기 어렵다? ,3
정말 방금 진짜 섬뜩해 어떡하지 ㅎㅎ ,0
나 점심 먹고 말도 안 되게 질린다 극혐 ㅎㅎ ,6
하필 지금 방금 약간 어이없네 내가 방금 본 게 맞아... ,1
지금 난 아까 살짝 마음이 편안해 좋다 ㅠㅠ ,4
정말 방금 살짝 으스스해 정말 싫다... ,0
왠지 퇴근길에 말도 안 되게 짜릿해 좋은 일만 가득 ㅎㅎ,5
왠지 날아갈 것 같아 행운이다 ㅎㅎ ,5
나 점심 먹고 엄청나게 짜릿해 행운이다... ,5
오늘 난 오늘 완전 어메이징하다 진짜야!!,1
왠지 오늘 굉장히 이게 말이 돼 진짜야... ,1
방금 요즘 살짝 징그러워 진짜. ,6
나 점심 먹고 너무 설렌다 좋은 일만 가득?! ,5
오늘 난 출근하면서 살짝 징그러워 제발 치워줘... ,6
방금 아까 완전 분노가 치밀어 환장하겠네 ㅎㅎ ,2
솔직히 밤늦게 엄청나게 웃음이 난다 오늘 최고?! ,5
갑자기 점심 먹고 말도 안 되게 빡친다 어휴! ,2
정말 아까 완전 마음이 편안해 그냥 이렇게 있고 싶어 ㅎㅎ ,4
진짜 오늘 진짜 믿기지 않아 내가 방금 본 게 맞아! ,1
지금 난 요즘 진짜 진짜 화난다 환장하겠네. ,2
왠지 요즘 꽤 덜덜 떨려 미치겠네. ,0
갑자기 오늘 뜻밖이네? ,1
갑자기 엄청나게 짜증나 진짜로 ㅠㅠ ,2
갑자기 살짝 두렵다 미치겠네?! ,0
오늘 난 엄청 가슴이 먹먹해? ,3
방금 퇴근길에 완전 신난다 좋은 일만 가득! ,5
솔직히 방금 진짜 혐오스러워 진짜 ㅎㅎ ,6
갑자기 밤늦게 너무 마음이 잔잔해 그냥 이렇게 있고 싶어! ,4
지금 난 퇴근길에 완전 으스스해 죽겠어? ,0
하필 지금 점심 먹고 상상도 못했네 실화야 ㅎㅎ ,1
하필 지금 이번 주 엄청 분노가 치밀어 ㅠㅠ ,2
나 오늘 완전 완전 좋다 오늘 최고! ,5
지금 난 말도 안 되게 역겹다 다시는 보기 싫어 ㅎㅎ,6
나 지금 말도 안 되게 이게 말이 돼 실화야? ,1
하필 지금 출근하면서 말도 안 되게 믿기지 않아 ㅠㅠ ,1
방금 지금 진짜 가슴이 먹먹해?! ,3
진짜 출근하면서 이럴 수가?!,1
하필 지금 밤늦게 살짝 꼴 보기 싫다 극혐. ,6
진짜 지금 완전 세상에 진짜야 ㅠㅠ ,1
방금 방금 엄청나게 소름 돋는 역겨움 진짜!! ,6
정말 아까 말도 안 되게 어이없네 실화야 ㅎㅎ ,1
지금 난 아까 너무 허탈하다 견디기 어렵다!! ,3
솔직히 지금 굉장히 짜릿해 완벽한 하루 ㅎㅎ,5
왠지 밤늦게 미치겠다 환장하겠네! ,2
진짜 점심 먹고 완전 잔잔해... ,4
솔직히 출근하면서 엄청 헐 실화야!! ,1
정말 밤늦게 엄청 마음이 잔잔해 좋다 ㅠㅠ ,4
나 밤늦게 엄청 느긋해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
오늘 난 방금 말도 안 되게 우울해. ,3
갑자기 출근하면서 굉장히 눈물 난다 말문이 막혀 ㅠㅠ ,3
정말 방금 엄청나게 이게 말이 돼!! ,1
왠지 방금 진짜 역해. ,6
하필 지금 요즘 살짝 숨이 고른다 나쁘지 않다?! ,4
진짜 점심 먹고 완전 허전해 어떡하니!!,3
나 아까 너무 혐오스러워 다시는 보기 싫어!! ,6
정말 진짜 마음이 편안해 좋다?!,4
지금 난 엄청나게 비참해 혼자 있고 싶어?! ,3
정말 아까 너무 날아갈 것 같아 좋은 일만 가득?! ,5
방금 점심 먹고 완전 괜히 겁난다 정말 싫다! ,0
방금 점심 먹고 엄청 완전 좋다 오늘 최고. ,5
솔직히 꽤 충격적이야 내가 방금 본 게 맞아?!,1
나 지금 굉장히 가슴이 먹먹해 혼자 있고 싶어?!,3
진짜 오늘 완전 으스스해 미치겠네 ㅠㅠ,0
방금 오늘 속 터져!! ,2
하필 지금 살짝 화 나 그만해.,2
갑자기 오늘 완전 편안하다 그냥 이렇게 있고 싶어. ,4
정말 요즘 약간 속상해 혼자 있고 싶어! ,3
오늘 난 요즘 살짝 기분 좋아 ㅎㅎ ,5
솔직히 출근하면서 하루가 빛나 완벽한 하루! ,5
왠지 아까 말도 안 되게 짜증나 그만해!! ,2
정말 이번 주 너무 미치겠다 그만해!!,2
방금 방금 너무 버티기 힘들다 정말. ,3
진짜 오늘 꼴 보기 싫다 다시는 보기 싫어?! ,6
오늘 난 방금 꽤 진짜 역해 ㅠㅠ ,6
정말 퇴근길에 살짝 미치겠다 ㅎㅎ ,2
나 퇴근길에 살짝 흥이 난다 행운이다 ㅠㅠ ,5
솔직히 이번 주 완전 구리다 극혐?,6
지금 난 오늘 너무 인생 최고야 오늘 최고 ㅠㅠ ,5
정말 말도 안 되게 짜증나 그만해 ㅎㅎ ,2
갑자기 점심 먹고 꽤 이게 말이 돼 무슨 일이야! ,1
나 방금 더러워 진짜?! ,6
나 퇴근길에 굉장히 침울하다 혼자 있고 싶어? ,3
지금 난 요즘 너무 기분 좋아 행운이다!! ,5
지금 난 너무 뇌가 쉬는 느낌 괜찮다? ,4
하필 지금 아까 살짝 허전해 견디기 어렵다!! ,3
진짜 지금 엄청나게 섬뜩해 어떡하지?,0
방금 밤늦게 꽤 화 나 진짜로 ㅠㅠ ,2
지금 난 아까 완전 확 돌아버리겠네 환장하겠네!! ,2
하필 지금 밤늦게 굉장히 와 진짜 놀람 실화야?,1
하필 지금 이번 주 진짜 미치겠다 진짜로 ㅠㅠ ,2
왠지 요즘 굉장히 숨이 고른다 좋다!!,4
지금 난 아까 진짜 우울해!,3
지금 난 요즘 진짜 설렌다 오늘 최고 ㅠㅠ ,5
나 밤늦게 살짝 흥이 난다!! ,5
하필 지금 오늘 와 진짜 놀람 실화야... ,1
갑자기 요즘 꽤 평온하다 괜찮다 ㅎㅎ ,4
오늘 난 오늘 진짜 어메이징하다 내가 방금 본 게 맞아!!,1
오늘 난 퇴근길에 완전 어이없네 무슨 일이야 ㅎㅎ ,1
정말 밤늦게 굉장히 겁나 미치겠네... ,0
솔직히 오늘 역겹다 다시는 보기 싫어!! ,6
하필 지금 퇴근길에 완전 상상도 못했네? ,1
왠지 방금 너무 마음이 편안해 그냥 이렇게 있고 싶어... ,4
나 출근하면서 말도 안 되게 덜덜 떨려 죽겠어?!,0
진짜 지금 짜릿해 오늘 최고? ,5
솔직히 출근하면서 너무 짜릿해... ,5
갑자기 이번 주 너무 편안하다?! ,4
오늘 난 밤늦게 약간 놀랐어 실화야! ,1
진짜 밤늦게 살짝 어이없네 진짜야 ㅠㅠ ,1
왠지 밤늦게 굉장히 속 터져 ㅎㅎ ,2
지금 난 밤늦게 살짝 차분해 괜찮다 ㅎㅎ,4
갑자기 지금 엄청나게 진짜 역해? ,6
정말 엄청 세상에 진짜야 ㅠㅠ ,1
나 밤늦게 굉장히 뿌듯하다. ,5
나 지금 진짜 섬뜩해 죽겠어. ,0
지금 난 요즘 너무 이럴 수가 실화야. ,1
오늘 난 밤늦게 엄청나게 와 진짜 놀람 무슨 일이야... ,1
갑자기 이번 주 너무 진짜 역해 제발 치워줘... ,6
하필 지금 아까 진짜 비참해... ,3
갑자기 출근하면서 꽤 짜릿해 좋은 일만 가득? ,5
진짜 아까 완전 대박 진짜야... ,1
솔직히 밤늦게 꽤 상상도 못했네 내가 방금 본 게 맞아!! ,1
진짜 지금 굉장히 깜짝이야 실화야... ,1
오늘 난 방금 완전 무서워 정말 싫다! ,0
지금 난 지금 너무 끝까지 실망이야?! ,2
정말 점심 먹고 눈물 난다 어떡하니... ,3
오늘 난 오늘 말도 안 되게 섬뜩해 어떡하지... ,0
방금 지금 약간 설렌다 행운이다. ,5
왠지 밤늦게 살짝 믿기지 않아 무슨 일이야! ,1
왠지 아까 엄청 확 돌아버리겠네.,2
나 요즘 말도 안 되게 믿기지 않아. ,1
방금 요즘 어메이징하다 실화야?! ,1
갑자기 이번 주 완전 버티기 힘들다 견디기 어렵다?! ,3
지금 난 아까 엄청 믿기지 않아 실화야?! ,1
갑자기 요즘 완전 붕괴 직전 어휴?,2
솔직히 지금 엄청 성질 난다 그만해!! ,2
갑자기 점심 먹고 약간 헐 내가 방금 본 게 맞아? ,1
오늘 난 지금 약간 흥이 난다 좋은 일만 가득?! ,5
나 출근하면서 엄청 안정된다 그냥 이렇게 있고 싶어! ,4
오늘 난 출근하면서 완전 우울해 말문이 막혀! ,3
갑자기 퇴근길에 살짝 불안해 도망가고 싶다 ㅎㅎ ,0
하필 지금 방금 꽤 릴랙스됐다 그냥 이렇게 있고 싶어?!,4
솔직히 요즘 살짝 뿌듯하다 좋은 일만 가득.,5
방금 퇴근길에 엄청나게 허전해 견디기 어렵다...,3
오늘 난 방금 굉장히 소름 돋아 숨고 싶어... ,0
방금 요즘 엄청나게 충격적이야 실화야. ,1
오늘 난 이번 주 굉장히 울컥한다 말문이 막혀?,3
나 지금 너무 침울하다 혼자 있고 싶어! ,3
왠지 지금 너무 토할 것 같아 다시는 보기 싫어... ,6
지금 난 퇴근길에 완전 행복해 완벽한 하루? ,5
정말 점심 먹고 엄청나게 진짜 화난다 진짜로?!,2
진짜 출근하면서 엄청 대박 내가 방금 본 게 맞아... ,1
왠지 이번 주 약간 어이없다 그만해!! ,2
오늘 난 아까 엄청 뿌듯하다 오늘 최고 ㅎㅎ ,5
솔직히 약간 슬퍼 말문이 막혀 ㅠㅠ ,3
왠지 지금 엄청나게 인생 최고야!! ,5
오늘 난 요즘 너무 행복해 좋은 일만 가득 ㅎㅎ ,5
갑자기 오늘 섬뜩해 죽겠어? ,0
방금 점심 먹고 너무 여유롭다 괜찮다... ,4
왠지 밤늦게 살짝 가슴이 먹먹해 견디기 어렵다!,3
나 아까 진짜 릴랙스됐다 좋다? ,4
솔직히 방금 약간 포기하고 싶어 어떡하니... ,3
진짜 이번 주 꽤 버티기 힘들다 혼자 있고 싶어?! ,3
오늘 난 출근하면서 굉장히 분노가 치밀어 그만해? ,2
솔직히 한기가 돈다?! ,0
나 점심 먹고 살짝 어이없네 ㅎㅎ ,1
나 진짜 역해!! ,6
방금 지금 진짜 마음이 잔잔해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
나 방금 말도 안 되게 섬뜩해 정말 싫다?!,0
방금 출근하면서 진짜 날아갈 것 같아 ㅠㅠ ,5
진짜 지금 약간 포기하고 싶어 견디기 어렵다! ,3
솔직히 점심 먹고 너무 구리다 제발 치워줘 ㅠㅠ,6
나 점심 먹고 가슴이 먹먹해 말문이 막혀... ,3
진짜 출근하면서 진짜 설렌다 행운이다? ,5
지금 난 밤늦게 슬퍼 어떡하니... ,3
왠지 요즘 꽤 참을 수 없어 진짜로!! ,2
솔직히 퇴근길에 꽤 소름 돋는 역겨움 다시는 보기 싫어. ,6
진짜 지금 약간 눈물 난다 혼자 있고 싶어!,3
방금 말도 안 되게 울컥한다 정말?! ,3
하필 지금 지금 꽤 한기가 돈다 미치겠네... ,0
방금 지금 꽤 고요하다 나쁘지 않다?!,4
오늘 난 요즘 꽤 버티기 힘들다 정말!!,3
갑자기 점심 먹고 꽤 구리다 진짜?! ,6
진짜 완전 빡친다 말이 안 돼?! ,2
왠지 지금 진짜 뜻밖이네 실화야 ㅠㅠ ,1
하필 지금 방금 진짜 섬뜩해 도망가고 싶다 ㅎㅎ,0
방금 지금 엄청나게 공포스러워 죽겠어 ㅎㅎ,0
진짜 방금 즐겁다 완벽한 하루. ,5
진짜 꽤 불안해 어떡하지!! ,0
나 오늘 꽤 마음이 잔잔해 좋다! ,4
솔직히 아까 너무 토할 것 같아 제발 치워줘. ,6
솔직히 퇴근길에 엄청나게 여유롭다 좋다 ㅠㅠ ,4
오늘 난 요즘 꽤 화 나 어휴? ,2
오늘 난 약간 버티기 힘들다 어떡하니. ,3
오늘 난 출근하면서 말도 안 되게 와 진짜 놀람 진짜야!! ,1
솔직히 이번 주 눈물 난다?! ,3
정말 점심 먹고 완전 슬퍼 ㅎㅎ ,3
왠지 밤늦게 엄청나게 마음이 아프다 어떡하니? ,3
지금 난 약간 놀랐어 무슨 일이야! ,1
솔직히 방금 살짝 역겹다 극혐!,6
방금 퇴근길에 완전 뜻밖이네 내가 방금 본 게 맞아 ㅠㅠ ,1
왠지 밤늦게 말도 안 되게 마음이 아프다 견디기 어렵다?! ,3
하필 지금 밤늦게 살짝 어이없네 실화야! ,1
정말 출근하면서 너무 잔잔해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
나 점심 먹고 진짜 겁나 죽겠어! ,0
왠지 이번 주 엄청나게 어이없네 무슨 일이야! ,1
하필 지금 오늘 꽤 끝까지 실망이야 왜 저래! ,2
지금 난 약간 세상에 무슨 일이야 ㅠㅠ ,1
지금 난 이번 주 완전 마음이 편안해. ,4
오늘 난 방금 꽤 마음이 들뜬다 행운이다?! ,5
솔직히 퇴근길에 뜻밖이네 내가 방금 본 게 맞아!,1
갑자기 점심 먹고 꽤 너무 불쾌해 다시는 보기 싫어... ,6
정말 이번 주 꽤 웃음이 난다 행운이다? ,5
하필 지금 굉장히 뇌가 쉬는 느낌 나쁘지 않다 ㅎㅎ ,4
지금 난 오늘 굉장히 편안하다 그냥 이렇게 있고 싶어?,4
왠지 요즘 말도 안 되게 인생 최고야 ㅎㅎ,5
